Drive.left_vel, Drive.right_vel, time, Drive.left_voltage, Drive.right_voltage
580, 626, 4503.795999999999, 2.742179863147605, 2.7533724340175953
577, 627, 4520.852, 2.7541544477028346, 2.7653958944281527
579, 630, 4540.668999999999, 2.7661290322580645, 2.7774193548387096
582, 633, 4560.76, 2.778103616813294, 2.789442815249267
590, 639, 4580.703999999999, 2.790078201368524, 2.8014662756598243
599, 644, 4600.6669999999995, 2.8020527859237534, 2.813489736070381
607, 648, 4620.659, 2.8140273704789833, 2.8255131964809386
615, 653, 4641.316999999999, 2.826001955034213, 2.8375366568914955
623, 656, 4660.753, 2.8379765395894427, 2.849560117302053
629, 659, 4680.712999999999, 2.849951124144672, 2.86158357771261
634, 660, 4700.886, 2.861925708699902, 2.873607038123167
638, 660, 4720.775999999999, 2.873900293255132, 2.885630498533725
641, 662, 4740.7339999999995, 2.885874877810362, 2.897653958944282
643, 661, 4760.695999999999, 2.8978494623655915, 2.909677419354839
645, 664, 4780.671, 2.9098240469208214, 2.921700879765396
647, 669, 4800.772999999999, 2.921798631476051, 2.9337243401759534
648, 679, 4821.076, 2.933773216031281, 2.9457478005865108
648, 686, 4841.359, 2.9457478005865103, 2.9577712609970677
646, 701, 4860.633999999999, 2.9577223851417402, 2.969794721407625
645, 708, 4880.6539999999995, 2.9696969696969697, 2.981818181818182
643, 712, 4900.684, 2.9816715542521997, 2.9938416422287393
643, 715, 4920.7029999999995, 2.993646138807429, 3.0058651026392966
645, 717, 4940.673000000001, 3.005620723362659, 3.0178885630498535
653, 710, 4960.941999999999, 3.0175953079178885, 3.029912023460411
663, 707, 4983.577, 3.0295698924731185, 3.041935483870968
677, 702, 5000.876, 3.041544477028348, 3.053958944281525
692, 702, 5020.816999999999, 3.053519061583578, 3.0659824046920825
703, 705, 5040.618, 3.0654936461388074, 3.0780058651026394
707, 712, 5060.661, 3.0774682306940373, 3.0900293255131968
707, 718, 5080.608, 3.089442815249267, 3.1020527859237537
701, 726, 5100.654, 3.1014173998044967, 3.114076246334311
691, 731, 5120.635, 3.113391984359726, 3.1260997067448684
683, 732, 5140.623, 3.125366568914956, 3.1381231671554253
680, 734, 5160.569, 3.1245356793743895, 3.1501466275659826
681, 738, 5181.335000000001, 3.1364613880742915, 3.1493157380254155
684, 742, 5200.678, 3.1483870967741936, 3.161290322580645
694, 745, 5220.665999999999, 3.160312805474096, 3.173264907135875
706, 749, 5240.598, 3.1841642228739007, 3.1972140762463344
713, 751, 5260.676, 3.1960899315738027, 3.209188660801564
721, 753, 5280.825999999999, 3.208015640273705, 3.2211632453567938
730, 752, 5300.613, 3.2199413489736073, 3.2331378299120233
732, 751, 5320.707, 3.2318670576735093, 3.245112414467253
734, 753, 5340.709000000001, 3.243792766373412, 3.2570869990224827
738, 758, 5360.717, 3.255718475073314, 3.2690615835777126
739, 764, 5380.725, 3.267644183773216, 3.281036168132942
738, 776, 5400.646, 3.2795698924731185, 3.293010752688172
737, 788, 5420.662, 3.2914956011730205, 3.3049853372434015
736, 793, 5440.946, 3.303421309872923, 3.3169599217986314
734, 796, 5461.233, 3.315347018572825, 3.328934506353861
730, 797, 5480.668, 3.327272727272727, 3.340909090909091
730, 793, 5500.823, 3.3391984359726297, 3.3528836754643203
736, 788, 5520.593999999999, 3.3511241446725317, 3.3648582600195502
746, 790, 5540.6759999999995, 3.3630498533724342, 3.3768328445747797
759, 792, 5561.012, 3.3749755620723363, 3.3888074291300097
775, 797, 5580.9800000000005, 3.3869012707722383, 3.400782013685239
788, 803, 5600.664999999999, 3.398826979472141, 3.412756598240469
795, 811, 5620.78, 3.410752688172043, 3.4247311827956985
795, 814, 5640.703, 3.4226783968719454, 3.4367057673509285
789, 822, 5660.753999999999, 3.4346041055718475, 3.448680351906158
778, 825, 5680.756, 3.4465298142717504, 3.4606549364613883
771, 831, 5700.951, 3.4584555229716525, 3.4726295210166183
769, 834, 5720.782999999999, 3.470381231671555, 3.4846041055718477
769, 842, 5740.710999999999, 3.482306940371457, 3.4965786901270777
776, 844, 5760.634, 3.4942326490713596, 3.508553274682307
789, 846, 5780.628, 3.5061583577712616, 3.520527859237537
801, 845, 5800.616, 3.5180840664711637, 3.5325024437927666
808, 846, 5820.669000000001, 3.530009775171066, 3.5444770283479965
818, 843, 5840.752, 3.5419354838709682, 3.556451612903226
824, 847, 5860.628000000001, 3.5538611925708707, 3.568426197458456
826, 856, 5880.701, 3.565786901270773, 3.5804007820136854
828, 868, 5900.7609999999995, 3.577712609970675, 3.5923753665689153
828, 878, 5920.849999999999, 3.5896383186705774, 3.604349951124145
824, 891, 5940.737, 3.6015640273704794, 3.6163245356793747
821, 893, 5960.689, 3.613489736070382, 3.628299120234604
821, 892, 5980.674000000001, 3.625415444770284, 3.640273704789834
814, 886, 6000.603, 3.637341153470186, 3.6522482893450636
815, 879, 6020.766999999999, 3.6492668621700886, 3.6642228739002936
823, 874, 6040.7390000000005, 3.6611925708699906, 3.676197458455523
835, 879, 6060.629000000001, 3.673118279569893, 3.688172043010753
848, 880, 6080.6810000000005, 3.685043988269795, 3.7001466275659824
865, 887, 6100.633999999999, 3.6969696969696972, 3.7121212121212124
875, 895, 6120.8279999999995, 3.720821114369502, 3.736070381231672
876, 900, 6141.254, 3.7327468230694043, 3.7480449657869013
869, 902, 6160.648, 3.7446725317693064, 3.760019550342131
858, 908, 6180.708, 3.7565982404692084, 3.7719941348973607
851, 914, 6200.654, 3.768523949169111, 3.7839687194525906
849, 918, 6220.881, 3.780449657869013, 3.79594330400782
851, 921, 6240.655000000001, 3.7923753665689155, 3.80791788856305
861, 918, 6260.634, 3.8043010752688176, 3.8198924731182795
873, 916, 6280.6630000000005, 3.8162267839687196, 3.8318670576735094
884, 916, 6301.000999999999, 3.828152492668622, 3.843841642228739
892, 921, 6320.762000000001, 3.840078201368524, 3.855816226783969
899, 929, 6340.679999999999, 3.8520039100684267, 3.8677908113391983
902, 941, 6360.5830000000005, 3.8639296187683287, 3.8797653958944283
902, 952, 6380.789999999999, 3.875855327468231, 3.8917399804496577
901, 955, 6400.957, 3.8877810361681333, 3.9037145650048877
897, 954, 6420.809, 3.8997067448680354, 3.915689149560117
891, 949, 6440.642000000001, 3.911632453567938, 3.927663734115347
886, 949, 6460.659999999999, 3.92355816226784, 3.9396383186705766
883, 943, 6480.6410000000005, 3.935483870967742, 3.9516129032258065
888, 951, 6500.758, 3.9474095796676445, 3.963587487781036
900, 957, 6520.6900000000005, 3.9593352883675466, 3.975562072336266
919, 963, 6540.639, 3.971260997067449, 3.9875366568914954
933, 966, 6560.582, 3.983186705767351, 3.9995112414467253
948, 978, 6580.598, 3.995112414467253, 4.011485826001955
948, 978, 6600.747, 3.990615835777126, 4.023460410557185
942, 985, 6620.839, 4.0024926686217, 4.018963831867058
930, 992, 6640.668999999999, 4.014369501466276, 4.03088954056696
925, 995, 6660.693, 4.0262463343108505, 4.042815249266862
921, 996, 6680.609, 4.038123167155425, 4.054740957966764
926, 999, 6700.690999999999, 4.05, 4.066666666666666
937, 998, 6720.614, 4.0618768328445745, 4.078592375366569
952, 1000, 6740.664000000001, 4.073753665689149, 4.090518084066471
966, 1009, 6760.635, 4.085630498533725, 4.1024437927663735
976, 1018, 6780.8150000000005, 4.097507331378299, 4.131231671554252
977, 1025, 6800.615000000001, 4.109384164222874, 4.143206256109481
979, 1027, 6820.629999999999, 4.1212609970674485, 4.155180840664712
975, 1027, 6840.686, 4.133137829912023, 4.167155425219941
966, 1022, 6860.659999999999, 4.145014662756598, 4.179130009775171
961, 1016, 6880.6759999999995, 4.156891495601172, 4.1911045943304
960, 1016, 6900.990999999999, 4.168768328445748, 4.2030791788856305
961, 1023, 6920.831, 4.180645161290323, 4.215053763440861
966, 1027, 6942.157, 4.192521994134898, 4.209775171065495
981, 1031, 6960.668, 4.204398826979473, 4.221700879765397
997, 1037, 6980.636, 4.228152492668622, 4.245552297165201
1013, 1041, 7001.0650000000005, 4.240029325513197, 4.257478005865103
1016, 1043, 7020.925, 4.251906158357771, 4.269403714565006
1014, 1052, 7040.639999999999, 4.263782991202347, 4.281329423264908
1003, 1053, 7060.6759999999995, 4.2756598240469215, 4.29325513196481
994, 1054, 7080.64, 4.287536656891496, 4.305180840664712
988, 1055, 7100.754, 4.299413489736071, 4.317106549364614
991, 1055, 7120.811, 4.311290322580645, 4.329032258064517
1003, 1059, 7140.704, 4.32316715542522, 4.340957966764419
1018, 1072, 7160.729, 4.335043988269795, 4.352883675464321
1027, 1082, 7181.165999999999, 4.34692082111437, 4.364809384164223
1036, 1088, 7200.690999999999, 4.358797653958945, 4.376735092864125
1040, 1092, 7220.606, 4.370674486803519, 4.388660801564028
1039, 1084, 7240.8330000000005, 4.364516129032258, 4.40058651026393
1033, 1078, 7260.603, 4.376344086021505, 4.412512218963832
1028, 1078, 7280.652999999999, 4.388172043010752, 4.4244379276637344
1024, 1081, 7300.618, 4.4, 4.4363636363636365
1024, 1090, 7320.776000000001, 4.411827956989248, 4.4482893450635395
1032, 1100, 7340.6050000000005, 4.423655913978495, 4.4602150537634415
1050, 1112, 7360.609, 4.435483870967742, 4.472140762463344
1069, 1114, 7380.673999999999, 4.447311827956989, 4.484066471163246
1082, 1120, 7400.6179999999995, 4.477565982404692, 4.495992179863148
1090, 1124, 7420.774999999999, 4.489442815249267, 4.507917888563051
1084, 1125, 7440.637000000001, 4.501319648093842, 4.519843597262953
1072, 1124, 7460.886, 4.513196480938417, 4.531769305962855
1063, 1134, 7480.969, 4.5250733137829915, 4.543695014662757
1063, 1134, 7500.643999999999, 4.536950146627566, 4.555620723362659
1067, 1134, 7520.823, 4.548826979472141, 4.567546432062562
1081, 1144, 7540.647, 4.560703812316715, 4.579472140762464
1099, 1153, 7560.615000000001, 4.553763440860215, 4.591397849462366
1110, 1147, 7580.592, 4.565591397849462, 4.603323558162268
1110, 1144, 7600.6900000000005, 4.577419354838709, 4.61524926686217
1113, 1143, 7620.620000000001, 4.589247311827957, 4.627174975562073
1106, 1142, 7640.627, 4.601075268817204, 4.639100684261975
1093, 1139, 7660.620999999999, 4.612903225806451, 4.651026392961877
1085, 1145, 7680.669, 4.624731182795698, 4.662952101661779
1087, 1154, 7700.771, 4.636559139784946, 4.674877810361681
1095, 1160, 7720.955, 4.648387096774194, 4.686803519061584
1112, 1164, 7741.213, 4.660215053763441, 4.698729227761486
1131, 1168, 7760.724, 4.672043010752688, 4.710654936461388
1143, 1175, 7780.616999999999, 4.683870967741935, 4.72258064516129
1145, 1174, 7800.689, 4.6956989247311824, 4.7345063538611925
1135, 1172, 7820.642, 4.70752688172043, 4.746432062561095
